GameID,TurnCount,Epsilon,AverageLoss,end_points,cities,settlements,road,longest,largest,devvps,resource_production,total_resource_production,total_resources_gained,amount_of_resources_used,seven_robbers_moved,knights_and_robbers_moved,total_robber_gain,total_resources_lost,total_resources_discarded,dev_cards_held,dev_cards_held_total,dev_cards_used,dev_cards_used_total,dev_cards_bought_total
7400,569,0.13745800003695552,0.009888956779340173,2,0,2,4,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0}",0.1111111111111111,95,4,25,25,24,74,67,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7401,337,0.13734050003695866,0.010209799074429147,5,0,2,2,False,True,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.08333333333333333, 'ORE': 0.1388888888888889}",0.3333333333333333,119,45,14,22,16,56,47,"{'KNIGHT': 3, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,"{'KNIGHT': 8, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",10,15
7402,827,0.1370695000369659,0.009704777805093415,4,0,3,9,False,False,1,"{'WOOD': 0.25, 'BRICK': 0, 'SHEEP': 0.2222222222222222, 'WHEAT': 0, 'ORE': 0.05555555555555555}",0.5277777777777778,289,24,37,38,27,174,155,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
7403,479,0.13691450003697006,0.009698803983103002,2,0,2,4,False,False,0,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.1388888888888889, 'ORE': 0}",0.3611111111111111,165,16,21,25,19,122,111,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,4
7404,588,0.13672000003697526,0.009757931116767284,2,0,2,8,False,False,0,"{'WOOD': 0.2777777777777778, 'BRICK': 0.027777777777777776, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.4166666666666667,291,18,25,27,16,235,220,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
7405,340,0.13661700003697802,0.010067885937123985,2,0,2,6,False,False,0,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.08333333333333333}",0.16666666666666666,65,14,13,15,13,33,24,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
7406,472,0.13646700003698203,0.009685327311744913,3,0,2,5,False,False,1,"{'WOOD': 0, 'BRICK': 0.1388888888888889, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0.16666666666666666}",0.4444444444444444,189,12,20,20,4,151,134,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 0, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
7407,401,0.13634250003698536,0.009450279975713915,2,0,2,4,False,False,0,"{'WOOD': 0.25, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.3055555555555556,118,4,17,17,9,67,57,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7408,349,0.13622700003698845,0.009427367934344328,4,0,2,12,True,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0.05555555555555555, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0.05555555555555555}",0.3055555555555556,102,20,20,20,6,43,34,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7409,325,0.136131500036991,0.0099577461844749,2,0,2,4,False,False,0,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.16666666666666666,66,3,10,10,8,49,37,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",1,1
7410,245,0.13606000003699292,0.01094453763200452,2,0,2,8,False,False,0,"{'WOOD': 0.027777777777777776, 'BRICK': 0.08333333333333333, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0}",0.1111111111111111,24,12,9,9,5,5,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7411,203,0.1360010000369945,0.009672228536978996,2,0,2,2,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.24999999999999997, 'ORE': 0}",0.27777777777777773,42,0,7,7,0,27,17,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7412,298,0.13588400003699763,0.009689107358169097,10,0,5,15,True,True,1,"{'WOOD': 0.2777777777777778, 'BRICK': 0.16666666666666666, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.1388888888888889, 'ORE': 0.2222222222222222}",0.9444444444444443,216,62,18,23,14,112,100,"{'KNIGHT': 1, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 5, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",6,8
7413,215,0.13581900003699937,0.01030893937075654,2,0,2,3,False,False,0,"{'WOOD': 0.027777777777777776, 'BRICK': 0, 'SHEEP': 0.027777777777777776, 'WHEAT': 0, 'ORE': 0.08333333333333333}",0.1388888888888889,36,5,10,10,7,19,19,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",1,1
7414,233,0.13574400003700138,0.009724992002981405,2,0,2,4,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.1111111111111111, 'ORE': 0}",0.3333333333333333,88,7,8,9,5,62,58,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
7415,624,0.135533500037007,0.009632502077755711,5,2,0,2,False,False,1,"{'WOOD': 0.2777777777777778, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.2222222222222222, 'ORE': 0.3888888888888889}",0.8888888888888888,415,19,27,29,12,334,313,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
7416,140,0.1354890000370082,0.008634639830652917,2,0,2,7,False,False,0,"{'WOOD': 0, 'BRICK': 0.1111111111111111, 'SHEEP': 0, 'WHEAT': 0.027777777777777776, 'ORE': 0.05555555555555555}",0.19444444444444445,53,10,5,5,5,43,39,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7417,200,0.13542750003700985,0.010196173137689873,2,0,2,2,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0.027777777777777776}",0.1111111111111111,35,6,9,10,9,16,13,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
7418,556,0.13525950003701434,0.010175495358583118,2,0,2,5,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.027777777777777776, 'ORE': 0.05555555555555555}",0.19444444444444445,122,15,19,22,18,82,67,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,3
7419,240,0.13517950003701648,0.010397932030900846,2,0,2,3,False,False,0,"{'WOOD': 0, 'BRICK': 0.1111111111111111, 'SHEEP': 0.05555555555555555, 'WHEAT': 0, 'ORE': 0.19444444444444442}",0.36111111111111105,107,5,11,11,9,73,65,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
7420,197,0.1351185000370181,0.009841862615564318,2,0,2,8,False,False,0,"{'WOOD': 0.05555555555555555, 'BRICK': 0.1111111111111111, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0}",0.3055555555555556,66,12,9,9,3,31,20,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7421,287,0.13502850003702052,0.00965788140375581,3,0,3,8,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0.1111111111111111, 'SHEEP': 0.1111111111111111, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.4722222222222222,102,19,10,11,1,64,52,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
7422,313,0.13492700003702324,0.009654304345271416,4,0,2,6,False,False,2,"{'WOOD': 0.05555555555555555, 'BRICK': 0.1388888888888889, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.1388888888888889, 'ORE': 0}",0.3611111111111111,120,20,13,15,12,81,66,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,4
7423,424,0.13477650003702726,0.009847514711527705,8,0,2,8,False,True,4,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.08333333333333333, 'ORE': 0.1388888888888889}",0.3055555555555556,195,52,13,22,15,112,97,"{'KNIGHT': 0, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 9, 'MONOPOLY': 0, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 1}",12,16
7424,449,0.13463250003703112,0.009612000079262847,2,0,2,5,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.05555555555555555, 'ORE': 0.1111111111111111}",0.3055555555555556,133,17,19,23,5,81,64,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,5
7425,320,0.13452550003703398,0.01018989577978658,5,0,2,4,False,True,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.1388888888888889, 'ORE': 0.05555555555555555}",0.22222222222222224,86,37,11,18,11,27,21,"{'KNIGHT': 1, 'VP': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 7, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",7,11
7426,409,0.1344015000370373,0.010334725850336854,3,0,2,4,False,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.05555555555555555, 'ORE': 0.027777777777777776}",0.2777777777777778,119,13,12,14,13,80,66,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
7427,171,0.1343490000370387,0.010367375208685796,2,0,2,4,False,False,0,"{'WOOD': 0.05555555555555555, 'BRICK': 0.1111111111111111, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.027777777777777776, 'ORE': 0}",0.2777777777777778,51,7,5,5,3,34,27,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",1,1
7428,252,0.1342710000370408,0.008904761645214584,3,0,2,4,False,False,1,"{'WOOD': 0, 'BRICK': 0.1111111111111111, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.25,74,7,11,11,8,48,43,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,1
7429,236,0.1341955000370428,0.009450226322137165,2,0,2,2,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.25,62,6,14,15,5,32,28,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",2,2
7430,284,0.13410750003704516,0.0097662457450166,2,0,2,2,False,False,0,"{'WOOD': 0.25, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0}",0.25,96,0,8,8,5,57,50,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7431,137,0.13406800003704622,0.009416842249611134,2,0,2,2,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.05555555555555555, 'ORE': 0.05555555555555555}",0.1111111111111111,13,0,6,6,2,6,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7432,116,0.13402950003704725,0.009658684446053072,3,0,2,3,False,False,1,"{'WOOD': 0, 'BRICK': 0.1388888888888889, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.1111111111111111, 'ORE': 0.05555555555555555}",0.33333333333333337,39,11,4,6,4,21,17,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
7433,360,0.13391350003705035,0.009595267742105503,8,1,3,15,True,False,1,"{'WOOD': 0.2222222222222222, 'BRICK': 0.1388888888888889, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.08333333333333333, 'ORE': 0.1388888888888889}",0.6944444444444444,154,42,11,11,9,87,74,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,1
7434,480,0.1337590000370545,0.009479841847322326,3,0,2,7,False,False,1,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.19444444444444445,111,25,24,28,22,64,58,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,5
7435,208,0.13368500003705647,0.00966186954237118,3,1,1,12,False,False,0,"{'WOOD': 0.1388888888888889, 'BRICK': 0.1388888888888889, 'SHEEP': 0, 'WHEAT': 0.16666666666666666, 'ORE': 0.2222222222222222}",0.6666666666666666,138,25,9,9,3,92,88,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7436,344,0.13357400003705944,0.009483401341623886,2,0,2,6,False,False,0,"{'WOOD': 0.19444444444444445, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.33333333333333337,118,11,15,16,13,81,72,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
7437,447,0.13344200003706297,0.00966888154542892,5,0,2,2,False,False,3,"{'WOOD': 0.027777777777777776, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.2777777777777778,116,9,15,15,6,94,81,"{'KNIGHT': 0, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,3
7438,208,0.13337450003706477,0.008971522843327235,2,0,2,2,False,False,0,"{'WOOD': 0, 'BRICK': 0.1388888888888889, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0.2222222222222222}",0.4444444444444444,86,3,9,10,10,71,65,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
7439,212,0.1333030000370667,0.009993672747021684,2,0,2,5,False,False,0,"{'WOOD': 0, 'BRICK': 0.08333333333333333, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0.027777777777777776}",0.25,70,6,12,12,6,38,30,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7440,373,0.13318550003706983,0.009711185842752457,4,0,2,12,True,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0.05555555555555555, 'SHEEP': 0.1111111111111111, 'WHEAT': 0, 'ORE': 0}",0.2777777777777778,106,20,12,12,10,65,57,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7441,379,0.13305900003707322,0.010224964471511808,3,1,1,5,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.16666666666666666, 'ORE': 0.2777777777777778}",0.4444444444444444,166,17,15,16,8,120,108,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
7442,311,0.13295400003707603,0.009872026401128442,3,1,1,4,False,False,0,"{'WOOD': 0, 'BRICK': 0.2222222222222222, 'SHEEP': 0, 'WHEAT': 0.1111111111111111, 'ORE': 0.1111111111111111}",0.4444444444444444,142,15,19,21,8,100,91,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
7443,253,0.13287200003707822,0.0100128786487891,2,0,2,11,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.3333333333333333,102,18,10,10,3,67,61,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
7444,655,0.13266500003708376,0.00952538487598174,3,0,2,6,False,False,1,"{'WOOD': 0.027777777777777776, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.08333333333333333, 'ORE': 0}",0.25,181,26,36,40,32,129,112,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",5,6
7445,389,0.13254300003708702,0.009621770919842615,3,0,2,3,False,False,1,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0.05555555555555555}",0.3055555555555556,119,14,13,14,13,72,61,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,4
7446,305,0.13243350003708995,0.009826333606488083,3,0,2,4,False,False,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.3333333333333333, 'WHEAT': 0, 'ORE': 0}",0.3333333333333333,120,13,13,15,15,28,20,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
7447,276,0.1323495000370922,0.009690715799695767,3,1,1,3,False,False,0,"{'WOOD': 0.027777777777777776, 'BRICK': 0, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.1388888888888889,67,13,12,13,3,36,25,"{'KNIGHT': 1, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
7448,369,0.13221750003709573,0.009517060246170413,3,0,2,10,False,False,1,"{'WOOD': 0.25, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.08333333333333333, 'ORE': 0}",0.41666666666666663,165,31,15,18,13,67,61,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",4,5
7449,484,0.13206250003709988,0.00982453369595591,2,0,2,12,False,False,0,"{'WOOD': 0.027777777777777776, 'BRICK': 0.1111111111111111, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0}",0.2222222222222222,120,23,28,29,19,55,46,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
7450,509,0.13191050003710394,0.00932078949776233,2,0,2,11,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0.05555555555555555, 'SHEEP': 0, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.2222222222222222,110,18,21,21,5,67,51,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
